Reference,gr,Latitude,Longitude
TBM2003034213,020,27.93795,-82.416167
TBM2003034214,020,27.939167,-82.415567
TBM2003040102,020,27.656417,-82.719767
TBM2003040103,020,27.633083,-82.728767
TBM2003040107,020,27.700083,-82.653667
TBM2003040108,020,27.683333,-82.650617
TBM2003040204,020,27.60655,-82.583583
TBM2003040301,020,27.499133,-82.580867
TBM2003040302,020,27.505683,-82.6078
TBM2003040303,020,27.519833,-82.635167
TBM2003040306,020,27.572233,-82.560917
TBM2003041002,020,27.793467,-82.627217
TBM2003041003,020,27.815783,-82.616067
TBM2003041101,020,27.939417,-82.458967
TBM2003041102,020,27.864083,-82.411
TBM2003041103,020,27.845967,-82.423917
TBM2003041201,020,27.973017,-82.575183
TBM2003041203,020,27.995683,-82.622683
TBM2003041204,020,27.963517,-82.694317
TBM2003041206,020,27.950967,-82.723
TBM2003041305,020,27.917867,-82.6831
TBM2003041306,020,27.920183,-82.68305
TBM2003041309,020,27.912417,-82.641783
TBM2003041310,020,27.9124,-82.642683
TBM2003041401,020,27.8773,-82.602183
TBM2003041402,020,27.880067,-82.612017
TBM2003041411,020,27.954283,-82.547733
TBM2003041412,020,27.955933,-82.547867
TBM2003041507,020,27.844517,-82.550317
TBM2003041508,020,27.84625,-82.5476
TBM2003041509,020,27.82835,-82.522967
TBM2003041605,020,27.810417,-82.595433
TBM2003041606,020,27.810417,-82.595433
TBM2003041607,020,27.7828,-82.62005
TBM2003041608,020,27.782117,-82.618367
TBM2003041609,020,27.779767,-82.621933
TBM2003041703,020,27.820767,-82.40165
TBM2003041704,020,27.82125,-82.401567
TBM2003041705,020,27.8201,-82.404233
TBM2003041706,020,27.819783,-82.405067
TBM2003041707,020,27.820733,-82.394583
TBM2003044601,020,27.94,-82.414533
TBM2003044602,020,27.94195,-82.4227
TBM2003044603,020,27.944867,-82.4231
TBM2003044604,020,27.946833,-82.426617
TBM2003044605,020,27.9426,-82.423517
TBM2003044606,020,27.9435,-82.43145
TBM2003044607,020,27.928183,-82.423633
TBM2003044608,020,27.925617,-82.420683
TBM2003044609,020,27.9272,-82.418883
TBM2003044610,020,27.934233,-82.415183
TBM2003050101,020,27.823167,-82.4074
TBM2003050102,020,27.8047,-82.415867
TBM2003050201,020,27.715417,-82.4752
TBM2003050202,020,27.709483,-82.492467
TBM2003050205,020,27.6737,-82.512933
TBM2003050302,020,27.8249,-82.604833
TBM2003050303,020,27.83215,-82.603033
TBM2003050304,020,27.8348,-82.601467
TBM2003050401,020,27.7189,-82.69845
TBM2003050402,020,27.735083,-82.69265
TBM2003050405,020,27.632667,-82.724817
TBM2003050503,020,27.81885,-82.499117
TBM2003050602,020,27.510183,-82.621133
TBM2003050603,020,27.531683,-82.6533
TBM2003050606,020,27.528067,-82.711433
TBM2003050701,020,27.883333,-82.536667
TBM2003050702,020,27.882733,-82.53525
TBM2003050803,020,27.968217,-82.69205
TBM2003050805,020,27.987283,-82.68605
TBM2003050806,020,28.017617,-82.641283
TBM2003050902,020,27.608083,-82.56885
TBM2003051001,020,27.714233,-82.61825
TBM2003051005,020,27.666233,-82.7171
TBM2003051305,020,27.917083,-82.683533
TBM2003051306,020,27.9211,-82.681683
TBM2003051307,020,27.911783,-82.6439
TBM2003051308,020,27.911233,-82.6446
TBM2003051401,020,27.9625,-82.572717
TBM2003051402,020,27.959867,-82.548883
TBM2003051403,020,27.957883,-82.54825
TBM2003051408,020,27.87775,-82.602583
TBM2003051409,020,27.878517,-82.6061
TBM2003051507,020,27.843933,-82.547333
TBM2003051508,020,27.84745,-82.5497
TBM2003051605,020,27.782133,-82.618617
TBM2003051606,020,27.783467,-82.617817
TBM2003051609,020,27.809133,-82.5957
TBM2003051610,020,27.809533,-82.595933
TBM2003051705,020,27.82225,-82.397883
TBM2003051706,020,27.821233,-82.402133
TBM2003051707,020,27.82225,-82.404267
TBM2003051708,020,27.821967,-82.40485
TBM2003054301,020,27.9286,-82.423817
TBM2003054302,020,27.946183,-82.429633
TBM2003054303,020,27.94705,-82.424567
TBM2003054304,020,27.942867,-82.4203
TBM2003054305,020,27.941967000000002,-82.41895
TBM2003054306,020,27.935667,-82.416083
TBM2003054307,020,27.9319,-82.415117
TBM2003054308,020,27.927033,-82.41475
TBM2003054309,020,27.9332,-82.415517
TBM2003054310,020,27.937617,-82.414833
TBM2003060105,020,27.636,-82.72575
TBM2003060203,020,27.51015,-82.679733
TBM2003060204,020,27.530983,-82.72735
TBM2003060205,020,27.515617,-82.59285
TBM2003060402,020,27.681917,-82.502483
TBM2003060403,020,27.654983,-82.548717
TBM2003060502,020,27.6842,-82.674567
TBM2003060505,020,27.707233,-82.705433
TBM2003060506,020,27.7425,-82.742433
TBM2003060601,020,27.955767,-82.546467
TBM2003060605,020,28.020617,-82.665867
TBM2003060606,020,27.990133,-82.614333
TBM2003060802,020,27.741233,-82.624183
TBM2003060803,020,27.74545,-82.630183
TBM2003060804,020,27.74,-82.638633
TBM2003060805,020,27.754417,-82.627167
TBM2003060903,020,27.75445,-82.45625
TBM2003060904,020,27.775667,-82.4354
TBM2003061202,020,27.824217,-82.401917
TBM2003061204,020,27.867283,-82.425717
TBM2003061206,020,27.868667,-82.426517
TBM2003061303,020,27.703483,-82.454233
TBM2003061401,020,27.910367,-82.628767
TBM2003061402,020,27.918,-82.6489
TBM2003061505,020,27.917983,-82.682617
TBM2003061506,020,27.9176,-82.682367
TBM2003061507,020,27.912533,-82.6428
TBM2003061508,020,27.912133,-82.643483
TBM2003061603,020,27.95475,-82.548783
TBM2003061604,020,27.9556,-82.5482
TBM2003061607,020,27.880583,-82.613483
TBM2003061608,020,27.880233,-82.612067
TBM2003061701,020,27.846483,-82.5515
TBM2003061702,020,27.84515,-82.5496
TBM2003061703,020,27.843133,-82.5425
TBM2003061803,020,27.809133,-82.595367
TBM2003061806,020,27.80555,-82.597883
TBM2003061809,020,27.784983,-82.617482999999993
TBM2003061810,020,27.78065,-82.6206
TBM2003061901,020,27.822117,-82.4051
TBM2003061902,020,27.819533,-82.404983
TBM2003061903,020,27.82115,-82.401983
TBM2003061904,020,27.82235,-82.397983
TBM2003064305,020,27.9345,-82.416717
TBM2003064306,020,27.935083,-82.414183
TBM2003064307,020,27.927583,-82.416683
TBM2003064308,020,27.926117,-82.419767
TBM2003064309,020,27.943,-82.422733
TBM2003064310,020,27.942917,-82.4319
TBM2003064311,020,27.94615,-82.42805
TBM2003064312,020,27.943533,-82.424383
TBM2003064313,020,27.9427,-82.418067
TBM2003064314,020,27.943117,-82.412517
TBM2003070102,020,27.74275,-82.729333
TBM2003070104,020,27.6373,-82.7351
TBM2003070105,020,27.638067,-82.722067
TBM2003070107,020,27.63145,-82.705733
TBM2003070203,020,27.75165,-82.627217
TBM2003070303,020,27.832017,-82.56325
TBM2003070304,020,27.828183,-82.526617
TBM2003070305,020,27.833683,-82.527383
TBM2003070306,020,27.91415,-82.5354
TBM2003070307,020,27.923917,-82.531917000000007
TBM2003070308,020,27.923767,-82.530783
TBM2003070501,020,27.867733,-82.537217
TBM2003070605,020,27.560783,-82.625867
TBM2003070701,020,27.6949,-82.512983
TBM2003071104,020,27.828,-82.471117
TBM2003071105,020,27.829933,-82.4418
TBM2003071106,020,27.787833,-82.414067
TBM2003071107,020,27.792,-82.408983
TBM2003071202,020,27.551,-82.609817
TBM2003071204,020,27.517167,-82.6929
TBM2003071205,020,27.524967,-82.640683
TBM2003071302,020,27.917183,-82.682117
TBM2003071306,020,28.0188,-82.666367
TBM2003071401,020,27.921167,-82.682367
TBM2003071402,020,27.918433,-82.68385
TBM2003071407,020,27.911167,-82.647833
TBM2003071408,020,27.91315,-82.643833
TBM2003071501,020,27.877683,-82.6023
TBM2003071502,020,27.880733,-82.614417
TBM2003071507,020,27.959217,-82.548833
TBM2003071508,020,27.959033,-82.548733
TBM2003071607,020,27.8454,-82.549017
TBM2003071608,020,27.848667,-82.549917
TBM2003071705,020,27.80565,-82.597683
TBM2003071706,020,27.8065,-82.596583
TBM2003071711,020,27.78555,-82.617683
TBM2003071712,020,27.78605,-82.618083
TBM2003071807,020,27.81905,-82.404567
TBM2003071808,020,27.819733,-82.405233
TBM2003071809,020,27.822,-82.401767
TBM2003071810,020,27.823383,-82.400133
TBM2003074105,020,27.938333,-82.41425
TBM2003074106,020,27.935767,-82.415833
TBM2003074107,020,27.927117,-82.41495
TBM2003074108,020,27.930017,-82.416417
TBM2003074109,020,27.92575,-82.420667
TBM2003074110,020,27.931583,-82.4262
TBM2003074111,020,27.943183,-82.4226
TBM2003074112,020,27.947367,-82.425783
TBM2003074113,020,27.946233,-82.4296
TBM2003074114,020,27.941517,-82.4328
TBM2003080101,020,27.834467,-82.47005
TBM2003080102,020,27.8031,-82.414617
TBM2003080103,020,27.837117,-82.386383
TBM2003080203,020,27.68595,-82.698633
TBM2003080206,020,27.684967,-82.717833
TBM2003080207,020,27.73785,-82.697317
TBM2003080303,020,27.616,-82.570383
TBM2003080306,020,27.708183,-82.466833
TBM2003080307,020,27.740717,-82.487383
TBM2003080605,020,27.6199,-82.715967
TBM2003080803,020,27.91685,-82.683133
TBM2003080804,020,27.9173,-82.6831
TBM2003080809,020,27.911217,-82.645383
TBM2003080810,020,27.91415,-82.639383
TBM2003080811,020,27.91765,-82.681767
TBM2003080901,020,27.9378,-82.720817
TBM2003080903,020,27.97395,-82.6013
TBM2003080904,020,28.031017,-82.679667
TBM2003080906,020,28.019233,-82.666633
TBM2003081101,020,27.8301,-82.581033
TBM2003081102,020,27.842517,-82.614233
TBM2003081103,020,27.854083,-82.630167
TBM2003081205,020,27.95765,-82.549683
TBM2003081206,020,27.95765,-82.549517
TBM2003081207,020,27.848133,-82.5453
TBM2003081210,020,27.8207,-82.619183
TBM2003081401,020,27.538967,-82.61565
TBM2003081403,020,27.571283,-82.588883
TBM2003081405,020,27.5548,-82.574
TBM2003081407,020,27.504467000000002,-82.600067
TBM2003081502,020,27.82225,-82.404433
TBM2003081503,020,27.824383,-82.405383
TBM2003081504,020,27.814517,-82.3959
TBM2003084301,020,27.943267,-82.423033
TBM2003084302,020,27.935567,-82.41535
TBM2003084303,020,27.9314,-82.425267
TBM2003084304,020,27.935433,-82.432467
TBM2003084305,020,27.946283,-82.428183
TBM2003084306,020,27.942867,-82.42
TBM2003084307,020,27.942683,-82.418467
TBM2003084308,020,27.93555,-82.413733
TBM2003084309,020,27.9282,-82.414833
TBM2003084310,020,27.9279,-82.416917
TBM2003090202,020,27.700583,-82.519333
TBM2003090203,020,27.72645,-82.478183
TBM2003090305,020,27.78025,-82.620533
TBM2003090306,020,27.785267,-82.617417
TBM2003090307,020,27.80725,-82.596967
TBM2003090308,020,27.806833,-82.59735
TBM2003090405,020,27.99295,-82.622133
TBM2003090406,020,27.9792,-82.595417
TBM2003090407,020,27.9168,-82.674533
TBM2003090501,020,27.58525,-82.619083
TBM2003090506,020,27.64685,-82.557117
TBM2003090702,020,27.7612,-82.440833
TBM2003090704,020,27.788883,-82.413033
TBM2003090706,020,27.875483,-82.408483
TBM2003090804,020,27.673367,-82.690433
TBM2003090805,020,27.70005,-82.6577
TBM2003090806,020,27.703417,-82.668833
TBM2003090902,020,27.624183,-82.70735
TBM2003091005,020,27.954217,-82.5488
TBM2003091006,020,27.958133,-82.549017
TBM2003091007,020,27.9014,-82.63575
TBM2003091012,020,27.878917,-82.607067
TBM2003091013,020,27.877833,-82.603267
TBM2003091101,020,27.5771,-82.609617
TBM2003091102,020,27.568283,-82.570833
TBM2003091107,020,27.532017,-82.728933
TBM2003091201,020,27.822667,-82.40535
TBM2003091202,020,27.82015,-82.404567
TBM2003091203,020,27.820433,-82.401433
TBM2003091204,020,27.8214,-82.401083
TBM2003091301,020,27.849683,-82.55515
TBM2003091302,020,27.84165,-82.542433
TBM2003091304,020,27.826667,-82.582367
TBM2003091501,020,27.92315,-82.6974
TBM2003091506,020,27.920433,-82.682633
TBM2003091507,020,27.921233,-82.6835
TBM2003091508,020,27.912833,-82.642983
TBM2003091509,020,27.912733,-82.641667
TBM2003091607,020,27.847583,-82.549717
TBM2003091608,020,27.848233,-82.549283
TBM2003094201,020,27.941067,-82.43305
TBM2003094202,020,27.946533,-82.42755
TBM2003094203,020,27.9432,-82.4317
TBM2003094204,020,27.946767,-82.423033
TBM2003094205,020,27.943133,-82.422783
TBM2003094210,020,27.936883,-82.415117
TBM2003094211,020,27.927667,-82.414733
TBM2003094212,020,27.926833,-82.4188
TBM2003094213,020,27.932233,-82.413517
TBM2003094214,020,27.931267,-82.425533
TBM2003100203,020,27.5605,-82.589117
TBM2003100204,020,27.575633,-82.560733
TBM2003100207,020,27.748567,-82.469667
TBM2003100208,020,27.744067,-82.480017
TBM2003100301,020,27.5309,-82.5977
TBM2003100401,020,27.953483,-82.547517
TBM2003100402,020,27.95795,-82.549067
TBM2003100403,020,27.9634,-82.550733
TBM2003100408,020,27.851683,-82.590833
TBM2003100602,020,27.996417,-82.6225
TBM2003100603,020,27.972117,-82.694367
TBM2003100604,020,27.97395,-82.688833
TBM2003100706,020,27.87615,-82.53135
TBM2003100904,020,27.514083,-82.685183
TBM2003101002,020,27.646417,-82.742167
TBM2003101004,020,27.71285,-82.72235
TBM2003101006,020,27.70045,-82.661033
TBM2003101103,020,27.826417,-82.606867
TBM2003101104,020,27.822217,-82.620067
TBM2003101106,020,27.77465,-82.626583
TBM2003101205,020,27.8654,-82.4872
TBM2003101303,020,27.92645,-82.478583
TBM2003101304,020,27.921183,-82.486533
TBM2003101403,020,27.647667,-82.675883
TBM2003101507,020,27.805017,-82.4167
TBM2003101508,020,27.821733,-82.405083
TBM2003101509,020,27.819033,-82.403583
TBM2003101703,020,27.91335,-82.64145
TBM2003101704,020,27.912783,-82.642867
TBM2003101705,020,27.917917,-82.676133
TBM2003101706,020,27.91815,-82.68235
TBM2003101707,020,27.917,-82.68345
TBM2003101802,020,27.66605,-82.541267
TBM2003104301,020,27.9288,-82.4152
TBM2003104302,020,27.929917,-82.416783
TBM2003104303,020,27.930217,-82.417433
TBM2003104304,020,27.935383,-82.414883
TBM2003104305,020,27.937583,-82.416367
TBM2003104307,020,27.944983,-82.422817
TBM2003104308,020,27.946883,-82.42405
TBM2003104309,020,27.946183,-82.428883
TBM2003104310,020,27.942033,-82.43095
TBM2003104312,020,27.936667,-82.4329
TBM2003110101,020,27.780383,-82.6202
TBM2003110102,020,27.780767,-82.620267
TBM2003110111,020,27.806617,-82.59725
TBM2003110112,020,27.811,-82.594983
TBM2003110113,020,27.809033,-82.592567
TBM2003110203,020,27.606983,-82.5792
TBM2003110302,020,27.780217,-82.620767
TBM2003110407,020,27.820467,-82.401633
TBM2003110408,020,27.821383,-82.401883
TBM2003110409,020,27.819367,-82.404117
TBM2003110410,020,27.823217,-82.404933
TBM2003110503,020,27.819083,-82.399867
TBM2003110804,020,27.665533,-82.695417
TBM2003110805,020,27.703233,-82.6978
TBM2003110806,020,27.737367,-82.706033
TBM2003110807,020,27.726583,-82.73675
TBM2003110906,020,27.713983,-82.5064
TBM2003110907,020,27.699283,-82.51005
TBM2003111001,020,27.888567,-82.627133
TBM2003111004,020,27.9123,-82.6426
TBM2003111005,020,27.9143,-82.63845
TBM2003111011,020,27.9179,-82.682267
TBM2003111012,020,27.917617,-82.682467
TBM2003111103,020,27.56475,-82.585983
TBM2003111301,020,27.885317,-82.531317
TBM2003111303,020,27.865433,-82.546217
TBM2003111405,020,27.566733,-82.568167
TBM2003111407,020,27.5186,-82.595783
TBM2003111501,020,27.899567,-82.426717
TBM2003111502,020,27.8982,-82.435217
TBM2003111504,020,27.899083,-82.4864
TBM2003111603,020,27.846467,-82.618783
TBM2003111604,020,27.845917,-82.547967
TBM2003111605,020,27.84715,-82.55115
TBM2003111706,020,27.880883,-82.614767
TBM2003111707,020,27.881067,-82.615033
TBM2003111708,020,27.877783,-82.61195
TBM2003111709,020,27.9536,-82.547533
TBM2003111710,020,27.960317,-82.54945
TBM2003111801,020,27.9685,-82.576617
TBM2003111803,020,27.95775,-82.702433
TBM2003111805,020,27.976283,-82.692017
TBM2003111901,020,27.60755,-82.550733
TBM2003111902,020,27.606833,-82.54995
TBM2003111903,020,27.6055,-82.5499
TBM2003111904,020,27.60305,-82.549233
TBM2003111905,020,27.603633,-82.549833
TBM2003111906,020,27.6065,-82.555417
TBM2003111907,020,27.608133,-82.558033
TBM2003111908,020,27.612083,-82.558067
TBM2003111909,020,27.614017,-82.559583
TBM2003111910,020,27.616083,-82.560633
TBM2003111911,020,27.61855,-82.56005
TBM2003111915,020,27.602817,-82.559683
TBM2003111916,020,27.60295,-82.561083
TBM2003112001,020,27.6045,-82.562933
TBM2003112002,020,27.60975,-82.562233
TBM2003112003,020,27.609533,-82.5638
TBM2003112004,020,27.61125,-82.564433
TBM2003112005,020,27.607533,-82.567467
TBM2003112007,020,27.602983,-82.5575
TBM2003112008,020,27.599417,-82.554167
TBM2003114103,020,27.941333,-82.432733
TBM2003114104,020,27.945217,-82.4302
TBM2003114105,020,27.945533,-82.42555
TBM2003114107,020,27.940117,-82.421083
TBM2003114108,020,27.942217,-82.419667
TBM2003114110,020,27.933267,-82.415517
TBM2003114111,020,27.926,-82.419917
TBM2003114112,020,27.9284,-82.4162
TBM2003114113,020,27.942983,-82.415417
TBM2003114114,020,27.931833,-82.425967
TBM2003120205,020,27.9653,-82.692917
TBM2003120206,020,27.979817,-82.688483
TBM2003120207,020,28.017717,-82.651067
TBM2003120403,020,27.846417,-82.5888
TBM2003120404,020,27.870633,-82.590867
TBM2003120405,020,27.883533,-82.61005
TBM2003120406,020,27.953033,-82.548583
TBM2003120407,020,27.957817,-82.549183
TBM2003120504,020,27.8476,-82.554433
TBM2003120505,020,27.801967,-82.6019
TBM2003120601,020,27.933833,-82.710317
TBM2003120602,020,27.920767,-82.682783
TBM2003120603,020,27.919483,-82.682817
TBM2003120604,020,27.913083,-82.642983
TBM2003120605,020,27.911983,-82.64615
TBM2003120706,020,27.521167,-82.606617
TBM2003120801,020,27.83745,-82.387883
TBM2003120802,020,27.84205,-82.405317
TBM2003120803,020,27.823867,-82.404867
TBM2003120804,020,27.819733,-82.404033
TBM2003120906,020,27.7391,-82.632267
TBM2003121201,020,27.877967,-82.436833
TBM2003121203,020,27.70465,-82.530517
TBM2003121301,020,27.645133,-82.718467
TBM2003121303,020,27.679983,-82.688317
TBM2003121304,020,27.740017,-82.690983
TBM2003121305,020,27.74165,-82.7269
TBM2003121402,020,27.520983,-82.668667
TBM2003121403,020,27.52865,-82.687967
TBM2003121405,020,27.574333,-82.559967
TBM2003121407,020,27.534833,-82.606917
TBM2003121502,020,27.615367,-82.559883
TBM2003121503,020,27.614817,-82.560267
TBM2003121504,020,27.614383,-82.559767
TBM2003121505,020,27.6137,-82.557933
TBM2003121507,020,27.607733,-82.555667
TBM2003121508,020,27.609567,-82.551683
TBM2003121509,020,27.607033,-82.5506
TBM2003121510,020,27.605767,-82.5499
TBM2003121511,020,27.606317,-82.556283
TBM2003121512,020,27.602567,-82.558683
TBM2003121513,020,27.6031,-82.561417
TBM2003121514,020,27.60425,-82.5621
TBM2003121515,020,27.604833,-82.566317
TBM2003121601,020,27.60315,-82.549133
TBM2003121602,020,27.603683,-82.551633
TBM2003121603,020,27.6035,-82.552233
TBM2003121604,020,27.60875,-82.5616
TBM2003121605,020,27.6107,-82.562283
TBM2003121606,020,27.610367,-82.56585
TBM2003121607,020,27.60635,-82.567
TBM2003124305,020,27.930817,-82.4244
TBM2003124306,020,27.926767,-82.4169
TBM2003124307,020,27.930017,-82.41405
TBM2003124308,020,27.94025,-82.41415
TBM2003124309,020,27.942667,-82.420367
TBM2003124310,020,27.936567,-82.416067
TBM2003124311,020,27.945967,-82.42295
TBM2003124312,020,27.945317,-82.430217
TBM2003124313,020,27.942067,-82.430883
TBM2003124314,020,27.940933,-82.4323
TBM2004010201,020,27.822217,-82.40565
TBM2004010202,020,27.823117,-82.404333
TBM2004010209,020,27.821083,-82.401633
TBM2004010210,020,27.82325,-82.398217
TBM2004010501,020,27.8627,-82.59125
TBM2004010503,020,27.735533,-82.6388
TBM2004010701,020,27.8549,-82.617617
TBM2004010708,020,27.851083,-82.555917
TBM2004010709,020,27.84795,-82.54935
TBM2004010710,020,27.84765,-82.55135
TBM2004010801,020,27.924017,-82.5322
TBM2004010802,020,27.932617,-82.537467
TBM2004010807,020,27.959467,-82.549217
TBM2004010808,020,27.9583,-82.548883
TBM2004010809,020,27.8778,-82.6032
TBM2004010810,020,27.878,-82.6033
TBM2004010901,020,27.954717,-82.720317
TBM2004010902,020,28.016683,-82.6827
TBM2004010904,020,27.99085,-82.620317
TBM2004011005,020,27.69965,-82.64165
TBM2004011101,020,27.727167,-82.72935
TBM2004011103,020,27.673667,-82.7212
TBM2004011105,020,27.662933,-82.6788
TBM2004011106,020,27.6244,-82.704333
TBM2004011304,020,27.911917,-82.450667
TBM2004011305,020,27.9228,-82.4825
TBM2004011307,020,27.855567,-82.4042
TBM2004011401,020,27.530717,-82.724233
TBM2004011402,020,27.52445,-82.722417
TBM2004011403,020,27.527417,-82.681383
TBM2004011404,020,27.52385,-82.666617
TBM2004011501,020,27.91845,-82.682917
TBM2004011502,020,27.9215,-82.683167
TBM2004011509,020,27.913467,-82.6426
TBM2004011510,020,27.911767,-82.644517
TBM2004011605,020,27.785667,-82.618467
TBM2004011606,020,27.78095,-82.619033
TBM2004011607,020,27.808617,-82.59615
TBM2004011608,020,27.811067,-82.5949
TBM2004011703,020,27.754367,-82.4567
TBM2004011704,020,27.7283,-82.477283
TBM2004011705,020,27.657767,-82.546967
TBM2004011801,020,27.606933,-82.550967
TBM2004011802,020,27.608483,-82.55145
TBM2004011803,020,27.609033,-82.551633
TBM2004011804,020,27.60775,-82.557383
TBM2004011805,020,27.60925,-82.559917
TBM2004011806,020,27.6127,-82.559483
TBM2004011807,020,27.61775,-82.559467
TBM2004011808,020,27.617283,-82.559
TBM2004011809,020,27.616783,-82.563367
TBM2004011810,020,27.607083,-82.563633
TBM2004011811,020,27.604883,-82.56735
TBM2004011812,020,27.604717,-82.5663
TBM2004011813,020,27.604483,-82.564683
TBM2004011814,020,27.6033,-82.5641
TBM2004011815,020,27.604217,-82.562333
TBM2004011816,020,27.602783,-82.560017
TBM2004011902,020,27.60085,-82.554383
TBM2004011907,020,27.605667,-82.556183
TBM2004011908,020,27.603767,-82.55215
TBM2004011909,020,27.6078,-82.552533
TBM2004014101,020,27.9382,-82.415283
TBM2004014102,020,27.935983,-82.41535
TBM2004014103,020,27.932917,-82.414183
TBM2004014104,020,27.928517,-82.41585
TBM2004014105,020,27.9273,-82.415433
TBM2004014106,020,27.9431,-82.41495
TBM2004014107,020,27.9427,-82.42045
TBM2004014108,020,27.94335,-82.423133000000007
TBM2004014109,020,27.946517,-82.4244
TBM2004014110,020,27.9462,-82.4289
TBM2004020101,020,27.9564,-82.7121
TBM2004020102,020,27.9703,-82.617683
TBM2004020103,020,27.990933,-82.623283
TBM2004020105,020,28.0056,-82.6645
TBM2004020205,020,27.736067,-82.6243
TBM2004020206,020,27.756633,-82.62845
TBM2004020301,020,27.67865,-82.6659
TBM2004020303,020,27.73685,-82.69445
TBM2004020304,020,27.696,-82.7157
TBM2004020308,020,27.630767,-82.733483
TBM2004020405,020,27.920767,-82.683833
TBM2004020406,020,27.917433,-82.682817
TBM2004020407,020,27.92,-82.649
TBM2004020410,020,27.913167,-82.641783
TBM2004020411,020,27.911433,-82.645983
TBM2004020601,020,27.525367,-82.701583
TBM2004020605,020,27.554817,-82.6306
TBM2004020801,020,27.709933,-82.476067
TBM2004020803,020,27.73955,-82.486867
TBM2004020905,020,27.908033,-82.446967
TBM2004021003,020,27.862233,-82.613267
TBM2004021006,020,27.87785,-82.53215
TBM2004021105,020,27.820117,-82.40505
TBM2004021106,020,27.819483,-82.4045
TBM2004021107,020,27.8241,-82.398267
TBM2004021201,020,27.51825,-82.5968
TBM2004021203,020,27.549917,-82.580083
TBM2004021208,020,27.5313,-82.631133
TBM2004021403,020,27.859733,-82.595467
TBM2004021404,020,27.953867,-82.548583
TBM2004021405,020,27.9555,-82.5487
TBM2004021501,020,27.601483,-82.551733
TBM2004021502,020,27.609,-82.554267
TBM2004021503,020,27.609933,-82.560717
TBM2004021504,020,27.605617,-82.563817
TBM2004021505,020,27.606867,-82.56665
TBM2004021506,020,27.608183,-82.568233
TBM2004021507,020,27.607517,-82.571483
TBM2004021508,020,27.6066,-82.570383
TBM2004021509,020,27.611917,-82.564967
TBM2004021510,020,27.610267,-82.563
TBM2004021511,020,27.61135,-82.56025
TBM2004021512,020,27.615017,-82.558033
TBM2004021513,020,27.61535,-82.559783
TBM2004021514,020,27.6172,-82.56
TBM2004021515,020,27.607733,-82.5615
TBM2004021516,020,27.60545,-82.55505
TBM2004021517,020,27.603817,-82.55195
TBM2004021518,020,27.603717,-82.553783
TBM2004021602,020,27.599767,-82.556733
TBM2004021605,020,27.604183,-82.549867
TBM2004024601,020,27.922183,-82.4201
TBM2004024602,020,27.93265,-82.423983
TBM2004024603,020,27.941783,-82.421883
TBM2004024604,020,27.945667,-82.423467
TBM2004024605,020,27.946233,-82.423883
TBM2004024606,020,27.943383,-82.4318
TBM2004024607,020,27.936067,-82.432983
TBM2004024608,020,27.927083,-82.422217
TBM2004024609,020,27.929617,-82.418183
TBM2004024610,020,27.928867,-82.415
TBM2004024611,020,27.930067,-82.4172
TBM2004030105,020,27.785333,-82.6179
TBM2004030106,020,27.784683,-82.617983
TBM2004030107,020,27.780633,-82.624867
TBM2004030112,020,27.80685,-82.597233
TBM2004030113,020,27.808767,-82.595317
TBM2004030204,020,27.774733,-82.4348
TBM2004030303,020,27.9125,-82.64285
TBM2004030304,020,27.911683,-82.645083
TBM2004030305,020,27.917967,-82.682833
TBM2004030306,020,27.921183,-82.683833
TBM2004030311,020,27.9024,-82.641767
TBM2004030312,020,27.8892,-82.628367
TBM2004030501,020,27.629367,-82.699483
TBM2004030503,020,27.7135,-82.7216
TBM2004030504,020,27.700167,-82.721067
TBM2004030506,020,27.705817,-82.676417
TBM2004030602,020,27.7001,-82.64165
TBM2004030604,020,27.68145,-82.535417
TBM2004030606,020,27.6373,-82.576267
TBM2004030701,020,27.823233,-82.440367
TBM2004030703,020,27.776967,-82.43535
TBM2004030704,020,27.8129,-82.402883
TBM2004031005,020,27.8789,-82.606917
TBM2004031006,020,27.87925,-82.6077
TBM2004031011,020,27.9594,-82.549333
TBM2004031012,020,27.96015,-82.549417
TBM2004031201,020,28.00065,-82.655383
TBM2004031202,020,28.018217,-82.66725
TBM2004031203,020,27.975283,-82.695167
TBM2004031407,020,27.820467,-82.401633
TBM2004031408,020,27.8202,-82.401333
TBM2004031409,020,27.822067,-82.405733
TBM2004031410,020,27.824133,-82.404667
TBM2004031411,020,27.839017,-82.403033
TBM2004031412,020,27.8413,-82.395233
TBM2004031502,020,27.5548,-82.60295
TBM2004031505,020,27.532417,-82.5986
TBM2004031506,020,27.51605,-82.604667
TBM2004031603,020,27.848067,-82.54965
TBM2004031604,020,27.848117,-82.548767
TBM2004031605,020,27.84285,-82.549533
TBM2004031610,020,27.8661,-82.53965
TBM2004031611,020,27.866533,-82.5382
TBM2004031801,020,27.601733,-82.557917
TBM2004031802,020,27.605283,-82.565683
TBM2004031803,020,27.606417,-82.568567
TBM2004031804,020,27.606667,-82.565567
TBM2004031805,020,27.604933,-82.5672
TBM2004031806,020,27.6115,-82.565
TBM2004031807,020,27.61185,-82.563367
TBM2004031808,020,27.613267,-82.557333
TBM2004031809,020,27.615367,-82.56055
TBM2004031810,020,27.617133,-82.563333
TBM2004031811,020,27.6095,-82.559233
TBM2004031812,020,27.60815,-82.55695
TBM2004031813,020,27.609083,-82.553583
